tiempo_s,x_rojo,y_rojo,x_azul,y_azul
33.22075066888788,561,818,1412.0,790.0
33.25407138169519,569,817,1420.0,790.0
33.2873920945025,577,817,1429.0,790.0
33.32071280730981,586,817,1439.0,790.0
33.35403352011712,597,817,1450.0,789.0
33.38735423292443,608,817,1461.0,788.0
33.42067494573174,621,817,1473.0,788.0
33.45399565853905,634,816,1484.0,789.0
33.48731637134636,644,815,1494.0,788.0
33.52063708415367,651,815,1503.0,787.0
33.55395779696098,659,816,1511.0,788.0
33.58727850976829,663,816,1516.0,787.0
33.62059922257559,667,816,1522.0,788.0
33.6539199353829,667,817,1523.0,787.0
33.68724064819021,666,817,1523.0,787.0
33.72056136099752,665,815,1522.0,787.0
33.75388207380483,659,816,1518.0,787.0
33.78720278661214,656,814,1511.0,788.0
33.82052349941945,647,815,1503.0,788.0
33.85384421222676,637,815,1494.0,787.0
33.88716492503407,627,815,1482.0,787.0
33.92048563784138,614,818,1471.0,787.0
33.95380635064869,602,818,1458.0,788.0
33.987127063456,592,818,1447.0,788.0
34.02044777626331,585,817,1435.0,789.0
34.05376848907062,576,818,1426.0,789.0
34.08708920187793,568,818,1416.0,790.0
34.12040991468524,564,817,1409.0,790.0
34.15373062749255,562,816,1404.0,791.0
34.18705134029986,560,816,1402.0,790.0
34.22037205310717,558,817,1401.0,791.0
34.25369276591448,561,816,1404.0,791.0
34.28701347872179,563,817,1409.0,792.0
34.3203341915291,567,817,1415.0,792.0
34.35365490433641,575,816,1424.0,791.0
34.38697561714372,583,817,1434.0,789.0
34.42029632995103,592,817,1444.0,790.0
34.45361704275834,600,818,1457.0,789.0
34.48693775556565,612,817,1467.0,788.0
34.52025846837296,624,816,1480.0,788.0
34.55357918118027,635,816,1490.0,788.0
34.58689989398758,645,815,1499.0,789.0
34.62022060679489,653,814,1506.0,788.0
34.6535413196022,661,814,1512.0,788.0
34.68686203240951,665,814,1518.0,788.0
34.72018274521682,665,816,1521.0,788.0
34.75350345802413,665,817,1521.0,788.0
34.78682417083144,666,815,1520.0,788.0
34.82014488363875,664,815,1517.0,788.0
34.85346559644606,658,815,1512.0,788.0
34.88678630925337,650,816,1503.0,787.0
34.92010702206068,640,817,1495.0,787.0
34.95342773486799,630,817,1486.0,789.0
34.986748447675296,622,817,1476.0,788.0
35.020069160482606,610,818,1466.0,788.0
35.053389873289916,598,818,1455.0,789.0
35.086710586097226,589,818,1444.0,788.0
35.120031298904536,579,818,1432.0,791.0
35.153352011711846,572,818,1424.0,790.0
35.186672724519156,569,816,1416.0,791.0
35.219993437326465,562,817,1411.0,791.0
35.253314150133775,560,817,1407.0,792.0
35.286634862941085,559,817,1405.0,791.0
35.319955575748395,561,816,1405.0,792.0
35.353276288555705,563,817,1408.0,792.0
35.386597001363015,567,817,1412.0,791.0
35.419917714170325,571,818,1418.0,791.0
35.453238426977634,581,817,1427.0,790.0
35.486559139784944,591,816,1437.0,789.0
35.519879852592254,601,816,1449.0,790.0
35.553200565399564,610,816,1459.0,789.0
35.586521278206874,619,817,1472.0,789.0
35.619841991014184,631,815,1482.0,789.0
35.65316270382149,639,815,1493.0,788.0
35.6864834166288,647,815,1502.0,788.0
35.71980412943611,654,815,1509.0,788.0
35.75312484224342,660,815,1513.0,788.0
35.78644555505073,663,816,1518.0,788.0
35.81976626785804,664,816,1521.0,788.0
35.85308698066535,660,818,1520.0,788.0
35.88640769347266,660,817,1518.0,787.0
35.91972840627997,658,816,1514.0,787.0
35.95304911908728,653,816,1507.0,788.0
35.98636983189459,645,817,1499.0,787.0
36.0196905447019,637,818,1490.0,787.0
36.05301125750921,627,818,1480.0,787.0
36.08633197031652,614,820,1468.0,787.0
36.11965268312383,607,820,1458.0,787.0
36.15297339593114,594,821,1448.0,788.0
36.18629410873845,582,822,1438.0,789.0
36.21961482154576,576,821,1430.0,788.0
36.25293553435307,569,820,1422.0,789.0
36.28625624716038,563,821,1415.0,789.0
36.31957695996769,560,820,1411.0,790.0
36.352897672775,558,820,1409.0,790.0
36.38621838558231,558,819,1409.0,790.0
